product_id,product_name,size,color,price,cogs,categoriescategory_id,segmentssegment_id
2356,VietMotion UC-04,S,green,8744.4,5883.232319999999,4,4
2357,VietMotion UC-05,M,silver,37.69900071080301,21.51816079899328,4,4
2358,VietMotion UC-06,L,pink,28.38801610084744,15.688728518542188,4,4
2359,VietMotion UC-07,XL,yellow,5399.825901259964,3136.7588660419133,4,4
2360,VietMotion UC-08,S,red,7081.97732079906,5403.548695769683,4,4
2361,VietMotion UC-09,M,black,7197.0143712574845,6837.16365269461,4,4
2362,VietMotion UC-10,L,orange,25.26022943649214,14.351436261898485,4,4
2363,VietMotion UC-11,XL,blue,11768.959539473684,11180.5115625,4,4
2364,VietMotion UC-12,S,white,42.29506935456758,25.72826647079302,4,4
2365,VietMotion UC-13,M,purple,6423.10253164557,4688.222537848101,4,4
2366,VietMotion UC-14,L,green,5124.649910554562,4868.417415026834,4,4
2367,VietMotion UC-15,XL,silver,5855.092405063291,3272.4111451898734,4,4
2368,VietMotion UC-16,S,pink,9060.457987126976,5234.226579163253,4,4
2369,VietMotion UC-17,M,yellow,5168.688326848249,2624.143063540856,4,4
2370,VietMotion UC-18,L,red,8898.12,4748.926644000001,4,4
2371,VietMotion UC-19,XL,black,6958.29715231788,4658.5799434768205,4,4
2372,VietMotion UC-20,S,orange,4787.37,2481.772608,4,4
2373,VietMotion UC-21,M,blue,7213.408461538462,4297.748761384616,4,4
2374,VietMotion UC-22,L,white,7830.721535836178,5726.606659156997,4,4
2375,VietMotion UC-23,XL,purple,8378.37,5122.535418,4,4
2376,VietMotion UC-24,S,green,8381.717836456559,7962.63194463373,4,4
2377,VietMotion UC-25,M,silver,10451.7,9744.11991,4,4
2378,VietMotion UC-26,L,pink,9752.4,9264.78,4,4
2379,VietMotion UC-27,XL,yellow,2324.005436893204,2207.805165048544,4,4
2380,VietMotion UC-28,S,red,3754.7071009305655,2446.9426176764496,4,4
2381,VietMotion UC-29,M,black,7536.502486388385,7159.677362068965,4,4
2382,VietMotion UC-30,L,orange,50.01884372848085,29.61828092460761,4,4
2383,VietMotion UC-31,XL,blue,48.06297103310155,30.72507952736204,4,4
2384,VietMotion UC-32,S,white,7792.531998777506,4305.373929324572,4,4
2385,VietMotion UC-33,M,purple,9105.602557856271,6343.873302058465,4,4
2386,VietMotion UC-34,L,green,23.67247523468209,14.954952626175505,4,4
2387,VietMotion UC-35,XL,silver,6091.44509881423,4494.268193905138,4,4
2388,VietMotion UC-36,S,pink,3825.871123778501,2462.330655263844,4,4
2389,VietMotion UC-37,M,yellow,10194.304335260116,9156.524153930635,4,4
2390,VietMotion UC-38,L,red,29.26274044634108,17.094758489766654,4,4
2391,VietMotion UC-39,XL,black,9057.265510948906,8604.40223540146,4,4
173,DragonWear UE-01,M,blue,12869.200657894737,10770.234030592104,4,5
174,DragonWear UE-02,L,white,8386.030434782608,7570.06967347826,4,5
175,DragonWear UE-03,XL,purple,7553.7,7176.014999999999,4,5
176,DragonWear UE-04,S,green,9216.9,7344.947609999999,4,5
177,DragonWear UE-05,M,silver,9443.35,8471.629284999999,4,5
178,DragonWear UE-06,L,pink,6268.5,3509.7331500000005,4,5
179,DragonWear UE-07,XL,yellow,37.8074197316877,21.77489391602548,4,5
180,DragonWear UE-08,S,red,9746.469642857142,9106.126587321429,4,5
181,DragonWear UE-09,M,black,8498.7,8073.765,4,5
182,DragonWear UE-10,L,orange,16000.568181818182,12051.627954545454,4,5
183,DragonWear UE-11,XL,blue,9191.446033810143,8731.873732119637,4,5
184,DragonWear UE-12,S,white,48.92155274690822,28.76436822817508,4,5
185,DragonWear UE-13,M,purple,9741.693307086614,5492.3666865354335,4,5
186,DragonWear UE-14,L,green,27.339438813056244,16.650524593434948,4,5
187,DragonWear UE-15,XL,silver,8798.352127659575,7129.304729042554,4,5
188,DragonWear UE-16,S,pink,9261.0,6645.6936,4,5
513,SaigonFlex UE-01,M,blue,5635.854,4186.3123512,4,5
514,SaigonFlex UE-02,L,white,5606.580000000001,4206.056316,4,5
515,SaigonFlex UE-03,XL,purple,6514.160126582279,3614.7074542405057,4,5
516,SaigonFlex UE-04,S,green,6653.520616438356,3389.968754075343,4,5
517,SaigonFlex UE-05,M,silver,8186.85,6897.421125000001,4,5
518,SaigonFlex UE-06,L,pink,6281.421428571429,3173.374105714286,4,5
519,SaigonFlex UE-07,XL,yellow,19526.85,9948.930075,4,5
520,SaigonFlex UE-08,S,red,7367.85,6999.4575,4,5
521,SaigonFlex UE-09,M,black,6740.37,5806.828755,4,5
522,SaigonFlex UE-10,L,orange,30.74527762642181,17.734071800396872,4,5
523,SaigonFlex UE-11,XL,blue,6819.422254335261,6351.609887687862,4,5
524,SaigonFlex UE-12,S,white,7556.850000000001,7179.007500000001,4,5
525,SaigonFlex UE-13,M,purple,6289.682000000001,3754.3111858,4,5
526,SaigonFlex UE-14,L,green,21.2735817693572,13.02825825588481,4,5
527,SaigonFlex UE-15,XL,silver,6485.85,5394.2814450000005,4,5
528,SaigonFlex UE-16,S,pink,7241.85,4674.614175000001,4,5
529,SaigonFlex UE-17,M,yellow,5574.45347107438,2865.269084132232,4,5
530,SaigonFlex UE-18,L,red,7519.365,5786.151367500001,4,5
531,SaigonFlex UE-19,XL,black,7557.783882352941,7179.894688235294,4,5
532,SaigonFlex UE-20,S,orange,6825.528620689655,5999.639657586208,4,5
533,SaigonFlex UE-21,M,blue,6086.914024390244,3334.4115025609763,4,5
534,SaigonFlex UE-22,L,white,6526.873255813954,5059.632147906977,4,5
535,SaigonFlex UE-23,XL,purple,6485.85,5704.305075,4,5
892,HanoiStreet UE-01,S,orange,20.522407754185355,12.127535551360282,4,5
893,HanoiStreet UE-02,M,blue,10520.37,8970.719499,4,5
894,HanoiStreet UE-03,L,white,45.83327377383366,27.7385135332147,4,5
895,HanoiStreet UE-04,XL,purple,7118.876024096385,4305.496219373494,4,5
896,HanoiStreet UE-05,S,green,11024.37,7005.987135000001,4,5
897,HanoiStreet UE-06,M,silver,8438.654,4981.3374562,4,5
898,HanoiStreet UE-07,L,pink,56.96835917004511,33.8171388190614,4,5
899,HanoiStreet UE-08,XL,yellow,7171.244594594595,6812.682364864864,4,5
900,HanoiStreet UE-09,S,red,3541.482,2763.7725528,4,5
901,HanoiStreet UE-10,M,black,4913.37,3388.259952,4,5
902,HanoiStreet UE-11,L,orange,1889.37,1062.959562,4,5
903,HanoiStreet UE-12,XL,blue,32.17519941758961,18.643809133165608,4,5
904,HanoiStreet UE-13,S,white,49.47231198090706,31.90198937963436,4,5
905,HanoiStreet UE-14,M,purple,7216.908461538461,5134.830370384615,4,5
906,HanoiStreet UE-15,L,green,5178.670998573467,4255.831826627675,4,5
907,HanoiStreet UE-16,XL,silver,7343.25255526658,6976.089927503251,4,5
908,HanoiStreet UE-17,S,pink,2601.282045889101,2461.3330718202674,4,5
909,HanoiStreet UE-18,M,yellow,2910.238085106382,1759.82097006383,4,5
910,HanoiStreet UE-19,L,red,5226.117562296858,4846.178815517877,4,5
911,HanoiStreet UE-20,XL,black,38.26954499465669,23.97053437683893,4,5
912,HanoiStreet UE-21,S,orange,25.583614760726004,14.429448269570385,4,5
913,HanoiStreet UE-22,M,blue,4566.493505976096,2456.77350621514,4,5
914,HanoiStreet UE-23,L,white,6929.37,3953.205585,4,5
915,HanoiStreet UE-24,XL,purple,6677.37,6343.501499999999,4,5
916,HanoiStreet UE-25,S,green,10079.37,9575.4015,4,5
917,HanoiStreet UE-26,M,silver,38.26586487306465,24.36949350141491,4,5
918,HanoiStreet UE-27,L,pink,61.26536202728733,36.682213997423126,4,5
919,HanoiStreet UE-28,XL,yellow,32.64427789136191,20.874553988555785,4,5
920,HanoiStreet UE-29,S,red,61.92088131636448,39.00925896137887,4,5
921,HanoiStreet UE-30,M,black,6299.37,5324.227524,4,5
922,HanoiStreet UE-31,L,orange,5687.85,2991.240315,4,5
923,HanoiStreet UE-32,XL,blue,11.61273055946667,6.880790793471447,4,5
924,HanoiStreet UE-33,S,white,3853.8245454545454,3304.6545477272725,4,5
925,HanoiStreet UE-34,M,purple,3806.7319302949054,3616.395333780161,4,5
926,HanoiStreet UE-35,L,green,6977.845321100917,4222.991988330276,4,5
927,HanoiStreet UE-36,XL,silver,5860.36417215682,5567.345963548979,4,5
928,HanoiStreet UE-37,S,pink,46.00550217104349,25.406397375344223,4,5
929,HanoiStreet UE-38,M,yellow,34.288801956462315,19.78010355266784,4,5
930,HanoiStreet UE-39,L,red,6577.813298969071,6180.513375711341,4,5
931,HanoiStreet UE-40,XL,black,4142.897027027027,3834.665488216217,4,5
932,HanoiStreet UE-41,S,orange,29.38243538174741,17.75179269124272,4,5
933,HanoiStreet UE-42,M,blue,6929.370000000001,3488.244858,4,5
934,HanoiStreet UE-43,L,white,34.35351390805887,21.070652932957373,4,5
935,HanoiStreet UE-44,XL,purple,9448.74,7307.655516,4,5
936,HanoiStreet UE-45,S,green,6240.3075,5928.292125,4,5
937,HanoiStreet UE-46,M,silver,6299.37,5984.4015,4,5
1165,MekongFit UE-01,M,purple,6929.37,6582.9015,4,5
1166,MekongFit UE-02,L,green,6410.831538461538,4801.071739153846,4,5
1167,MekongFit UE-03,XL,silver,3123.1200000000003,1696.166472,4,5
1168,MekongFit UE-04,S,pink,4290.57664206642,4000.104603398525,4,5
1169,MekongFit UE-05,M,yellow,5039.37,4378.708593,4,5
1170,MekongFit UE-06,L,red,5606.37,3703.568022,4,5
1171,MekongFit UE-07,XL,black,4297.006363636363,3953.675555181818,4,5
1172,MekongFit UE-08,S,orange,5704.611251325557,3429.041823171792,4,5
1173,MekongFit UE-09,M,blue,6051.284201183432,5634.350719721893,4,5
1174,MekongFit UE-10,L,white,6929.37,6582.9015,4,5
1175,MekongFit UE-11,XL,purple,7960.852541018091,7562.809913967186,4,5
1176,MekongFit UE-12,S,green,7474.808502673796,7035.289762716578,4,5
1177,MekongFit UE-13,M,silver,3193.262400806994,3033.599280766644,4,5
1178,MekongFit UE-14,L,pink,7106.041802773498,3850.764052922958,4,5
1179,MekongFit UE-15,XL,yellow,7152.328536585365,6404.194971658536,4,5
1180,MekongFit UE-16,S,red,6400.83170678337,3691.359645301969,4,5
1181,MekongFit UE-17,M,black,5039.37,2798.362161,4,5
1182,MekongFit UE-18,L,orange,2220.567622820919,2109.539241679873,4,5
1183,MekongFit UE-19,XL,blue,7901.32826306914,4835.612896998314,4,5
1184,MekongFit UE-20,S,white,7559.37,5095.771317,4,5
1185,MekongFit UE-21,M,purple,14.95390446790117,8.61029023848727,4,5
1186,MekongFit UE-22,L,green,4625.500177514793,2901.113711337278,4,5
1187,MekongFit UE-23,XL,silver,5444.799864253394,5172.559871040724,4,5
1188,MekongFit UE-24,S,pink,5589.408461538462,5309.938038461539,4,5
1189,MekongFit UE-25,M,yellow,2618.91,2284.475193,4,5
1190,MekongFit UE-26,L,red,2330.37,1277.974908,4,5
1191,MekongFit UE-27,XL,black,3202.148350515464,2351.657748618557,4,5
1192,MekongFit UE-28,S,orange,4031.37,3140.43723,4,5
1193,MekongFit UE-29,M,blue,30.32981569013947,17.104063033769727,4,5
1194,MekongFit UE-30,L,white,9476.444380165289,7068.47986316529,4,5
1195,MekongFit UE-31,XL,purple,3527.37,2364.748848,4,5
1196,MekongFit UE-32,S,green,5291.37,2884.325787,4,5
1197,MekongFit UE-33,M,silver,5291.37,3505.003488,4,5
1198,MekongFit UE-34,L,pink,5574.101707317073,5295.39662195122,4,5
1671,VietMode UE-01,XL,black,4408.74,4188.303,4,5
1672,VietMode UE-02,S,orange,8188.74,4955.825448,4,5
1673,VietMode UE-03,M,blue,11048.487692307694,6622.463522769231,4,5
1674,VietMode UE-04,L,white,12599.37,11969.4015,4,5
1675,VietMode UE-05,XL,purple,5857.74,4998.409541999999,4,5
1676,VietMode UE-06,S,green,6171.308181818182,4136.010743454545,4,5
1677,VietMode UE-07,M,silver,10520.370000000004,6982.369569,4,5
1678,VietMode UE-08,L,pink,8819.02,8378.069,4,5
1679,VietMode UE-09,XL,yellow,10719.602068965518,10183.62196551724,4,5
1680,VietMode UE-10,S,red,4610.20875,2840.81063175,4,5
1681,VietMode UE-11,M,black,6053.190447761194,5750.530925373134,4,5
1682,VietMode UE-12,L,orange,8921.640000000001,8475.558,4,5
1683,VietMode UE-13,XL,blue,6613.74,5271.812153999999,4,5
1684,VietMode UE-14,S,white,5416.74,3482.422146,4,5
1685,VietMode UE-15,M,purple,8188.74,4606.985124,4,5
1686,VietMode UE-16,L,green,9826.74,9335.403,4,5
1687,VietMode UE-17,XL,silver,8819.221764705884,8378.260676470589,4,5
1688,NamStyle UE-01,S,pink,1889.37,1143.446724,4,5
1766,SaigonCore UE-01,L,green,8892.502867132867,5203.892677846154,4,5
1767,SaigonCore UE-02,XL,silver,11969.37,6986.521269000002,4,5
1768,SaigonCore UE-03,S,pink,10898.37,10353.4515,4,5
1769,SaigonCore UE-04,M,yellow,12221.37,11610.3015,4,5
1770,SaigonCore UE-05,L,red,7559.37,4246.098129,4,5
1771,SaigonCore UE-06,XL,black,10709.37,7600.439889000001,4,5
1772,SaigonCore UE-07,S,orange,7868.7,5265.73404,4,5
1773,SaigonCore UE-08,M,blue,13497.12,7885.017504,4,5
1774,SaigonCore UE-09,L,white,10302.293076923075,8867.183651307692,4,5
1775,SaigonCore UE-10,XL,purple,8504.37,7461.734238000001,4,5
1776,SaigonCore UE-11,S,green,17639.37,16157.66292,4,5
1777,SaigonCore UE-12,M,silver,7626.910344827586,6550.753295172413,4,5
1778,SaigonCore UE-13,L,pink,8251.727142857142,4414.674021428571,4,5
1779,SaigonCore UE-14,XL,yellow,9449.37,6418.012104000001,4,5
1780,SaigonCore UE-15,S,red,17143.7,14587.57433,4,5
1781,SaigonCore UE-16,M,black,6970.45695652174,6092.876425695652,4,5
1782,SaigonCore UE-17,L,orange,6087.37,3511.803753,4,5
1783,SaigonCore UE-18,XL,blue,7627.724999999999,6845.8831875,4,5
1784,SaigonCore UE-19,S,white,7238.7,5703.37173,4,5
1785,SaigonCore UE-20,M,purple,9443.7,8971.515,4,5
1786,SaigonCore UE-21,L,green,7948.03935483871,7430.62199283871,4,5
1787,SaigonCore UE-22,XL,silver,9128.7,8672.265,4,5
1788,SaigonCore UE-23,S,pink,7245.0,6546.582,4,5
1789,SaigonCore UE-24,M,yellow,11313.77625,8076.904864875,4,5
1790,SaigonCore UE-25,L,red,5087.7,4690.35063,4,5
1791,SaigonCore UE-26,XL,black,9507.396315789476,8027.094709421053,4,5
1792,SaigonCore UE-27,S,orange,11339.37,7818.495615000001,4,5
1793,SaigonCore UE-28,M,blue,6713.7,3936.91368,4,5
1794,SaigonCore UE-29,L,white,38.20036339802935,24.19966371468973,4,5
2041,UrbanVN UE-01,M,black,8922.087391304349,8475.983021739132,4,5
2042,UrbanVN UE-02,L,orange,7307.37,5269.344507,4,5
2043,UrbanVN UE-03,XL,blue,9308.546470588237,5375.685586764706,4,5
2044,UrbanVN UE-04,S,white,4691.61,4457.0295,4,5
2045,UrbanVN UE-05,M,purple,5569.462312746386,2996.370724257556,4,5
2046,UrbanVN UE-06,L,green,5196.87,3738.628278,4,5
2047,UrbanVN UE-07,XL,silver,4488.827570715474,2369.652074580699,4,5
2048,UrbanVN UE-08,S,pink,59.80908771546647,38.78261788080608,4,5
2049,UrbanVN UE-09,M,yellow,5425.358472622478,5021.169266412104,4,5
2050,UrbanVN UE-10,L,red,6047.043575129534,5297.814876170984,4,5
2051,UrbanVN UE-11,XL,black,9008.37,6208.568604000001,4,5
2052,UrbanVN UE-12,S,orange,9086.843684210527,7847.398205684211,4,5
2053,UrbanVN UE-13,M,blue,4015.5242288557215,2068.3965302835823,4,5
2054,UrbanVN UE-14,L,white,7071.6015724815725,6718.021493857494,4,5
2055,UrbanVN UE-15,XL,purple,7240.102907348243,6878.097761980831,4,5
2056,UrbanVN UE-16,S,green,3991.447338129497,3791.8749712230215,4,5
2057,UrbanVN UE-17,M,silver,5726.07,5053.256775,4,5
2058,UrbanVN UE-18,L,pink,3259.523492647059,1700.4934061139704,4,5
2059,UrbanVN UE-19,XL,yellow,26.91521964553438,16.21827747726169,4,5
2060,UrbanVN UE-20,S,red,4438.989402985075,2234.5872654626864,4,5
2061,UrbanVN UE-21,M,black,4375.115247148289,4156.359484790874,4,5
2062,UrbanVN UE-22,L,orange,23.96519474592031,13.592289862175685,4,5
2063,UrbanVN UE-23,XL,blue,27.093590379955067,15.639253025192934,4,5
2064,UrbanVN UE-24,S,white,6479.721271860095,5307.5396937806045,4,5
2065,UrbanVN UE-25,M,purple,47.75868079133171,26.35510588030915,4,5
2148,PhoenixWear UE-01,S,pink,7739.005135135135,4210.018793513513,4,5
2149,PhoenixWear UE-02,M,yellow,5228.37,4966.951499999999,4,5
2150,PhoenixWear UE-03,L,red,5932.945301204819,4969.434984289157,4,5
2151,PhoenixWear UE-04,XL,black,6235.610963855422,4723.4753051204825,4,5
2152,PhoenixWear UE-05,S,orange,37.769445054736096,24.22645063390461,4,5
2153,PhoenixWear UE-06,M,blue,6751.031538461538,6413.479961538461,4,5
2154,PhoenixWear UE-07,L,white,10009.10076923077,5308.827048,4,5
2155,PhoenixWear UE-08,XL,purple,7564.62,3894.266376,4,5
2156,PhoenixWear UE-09,S,green,26.79180128450725,15.05096706786181,4,5
2157,PhoenixWear UE-10,M,silver,5480.37,3292.606296,4,5
2158,PhoenixWear UE-11,L,pink,40.66252770930223,24.70865195616299,4,5
2159,PhoenixWear UE-12,XL,yellow,5663.07,4892.326173,4,5
2160,PhoenixWear UE-13,S,red,34.426651583277966,19.87813873052056,4,5
2161,PhoenixWear UE-14,M,black,6821.850000000001,5840.86797,4,5
2162,PhoenixWear UE-15,L,orange,48.7867127569287,29.53634431880544,4,5
2163,PhoenixWear UE-16,XL,blue,8504.37,7320.561696000001,4,5
2164,PhoenixWear UE-17,S,white,4574.496315789474,2482.5791505789475,4,5
2165,PhoenixWear UE-18,M,purple,7994.642727272727,6223.829363181818,4,5
2166,PhoenixWear UE-19,L,green,7559.37,4870.502091,4,5
2167,PhoenixWear UE-20,XL,silver,6928.53,6582.103499999999,4,5
2168,PhoenixWear UE-21,S,pink,5039.37,4227.527493,4,5
2169,PhoenixWear UE-22,M,yellow,6603.962565789473,3515.949670026316,4,5
2170,PhoenixWear UE-23,L,red,8441.37,5207.481153000001,4,5
2327,VietMotion UE-01,XL,silver,7343.27605427975,6976.112251565762,4,5
2328,VietMotion UE-02,S,pink,4409.37,4087.926927,4,5
2329,VietMotion UE-03,M,yellow,25.00757458677702,15.383210417633013,4,5
2330,VietMotion UE-04,L,red,8976.87,5674.279527000001,4,5
2331,VietMotion UE-05,XL,black,7365.661770148853,6671.816431400832,4,5
2332,VietMotion UE-06,S,orange,5799.628950298211,4554.448614669184,4,5
2333,VietMotion UE-07,M,blue,29.04757901761544,18.38636752042886,4,5
2334,VietMotion UE-08,L,white,4289.179586909871,2661.435933677575,4,5
2335,VietMotion UE-09,XL,purple,28.308347865946484,16.15393584306359,4,5
2336,VietMotion UE-10,S,green,8688.96482388974,8254.516582695253,4,5
2337,VietMotion UE-11,M,silver,5033.7,3153.61305,4,5
2338,VietMotion UE-12,L,pink,18.441324087824835,10.163006012294185,4,5
2339,VietMotion UE-13,XL,yellow,37.27966899266416,21.01412304384703,4,5
2340,VietMotion UE-14,S,red,5543.37,5210.7678,4,5
2341,VietMotion UE-15,M,black,5457.505970149254,5184.630671641791,4,5
2342,VietMotion UE-16,L,orange,36.760434189057285,23.526746409239703,4,5
2343,VietMotion UE-17,XL,blue,5703.50918918919,4446.455763891891,4,5
2344,VietMotion UE-18,S,white,33.18325504779973,21.150642009039696,4,5
2345,VietMotion UE-19,M,purple,5244.730035211268,4313.265980957745,4,5
2346,VietMotion UE-20,L,green,30.14940374371988,18.38333694095801,4,5
2347,VietMotion UE-21,XL,silver,18.79990286711682,11.468912441536114,4,5
2348,VietMotion UE-22,S,pink,9921.92680327869,6549.463882844263,4,5
2349,VietMotion UE-23,M,yellow,27.987049096151683,17.254118409010175,4,5
2350,VietMotion UE-24,L,red,4649.896261682243,4417.401448598131,4,5
2351,VietMotion UE-25,XL,black,28.87321051425695,16.38661896742625,4,5
2352,VietMotion UE-26,S,orange,4441.3230201342285,3680.968519087248,4,5
280,LotusWear UE-01,S,red,12596.85,11967.0075,4,5
281,LotusWear UE-02,M,black,15746.85,8750.524545,4,5
282,LotusWear UE-03,L,orange,14486.85,12008.149965,4,5
283,LotusWear UE-04,XL,blue,24.02485915276915,15.410534354868703,4,5
284,LotusWear UE-05,S,white,31.046488659482907,18.375704197914345,4,5
285,LotusWear UE-06,M,purple,38.924362608567606,22.89974173500181,4,5
286,LotusWear UE-07,L,green,70.41979203295656,42.38509330694976,4,5
287,LotusWear UE-08,XL,silver,35.510595798089696,19.697606635190883,4,5
288,LotusWear UE-09,S,pink,36.70893391230743,20.80032217120737,4,5
289,LotusWear UE-10,M,yellow,10606.05,10075.7475,4,5
290,LotusWear UE-11,L,red,32.14386581904002,20.051451554107025,4,5
291,LotusWear UE-12,XL,black,9887.85,9393.4575,4,5
292,LotusWear UE-13,S,orange,8269.868691588787,7282.446369813084,4,5
293,LotusWear UE-14,M,blue,8405.192465753425,6159.3250389041095,4,5
294,LotusWear UE-15,L,white,9446.85,8663.706135,4,5
295,LotusWear UE-16,XL,purple,12596.85,8588.53233,4,5
296,LotusWear UE-17,S,green,27716.85,14598.464895,4,5
297,LotusWear UE-18,M,silver,8483.475,6521.247232500001,4,5
298,LotusWear UE-19,L,pink,15.371136750824675,8.581396177699897,4,5
299,LotusWear UE-20,XL,yellow,8584.023913043478,4506.6125543478265,4,5
300,LotusWear UE-21,S,red,9320.85,6524.595,4,5
301,LotusWear UE-22,M,black,32.76610017965032,19.997649343041985,4,5
302,LotusWear UE-23,L,orange,33.92296043112892,19.489925051074124,4,5
303,LotusWear UE-24,XL,blue,88.70327802926064,52.23998262488708,4,5
304,LotusWear UE-25,S,white,11204.147872340429,7121.356387659575,4,5
305,LotusWear UE-26,M,purple,18589.783333333333,11094.382693333331,4,5
306,LotusWear UE-27,L,green,14648.60675675676,7768.156163108108,4,5
307,LotusWear UE-28,XL,silver,13856.85,8174.155815000001,4,5
308,LotusWear UE-29,S,pink,15162.94756097561,10231.95701414634,4,5
309,LotusWear UE-30,M,yellow,40950.0,30319.38,4,5
310,LotusWear UE-31,L,red,11336.85,10173.68919,4,5
311,LotusWear UE-32,XL,black,7633.679268292683,6058.087867317074,4,5
312,LotusWear UE-33,S,orange,9320.85,8854.8075,4,5
313,LotusWear UE-34,M,blue,9131.85,5436.190305,4,5
314,LotusWear UE-35,L,white,30.66296621161576,17.749852045999173,4,5
315,LotusWear UE-36,XL,purple,37.36068457495183,21.87719413339984,4,5
316,LotusWear UE-37,S,green,32.658830942362144,20.310676884020182,4,5
317,LotusWear UE-38,M,silver,20.749637672379645,12.028817514186477,4,5
318,LotusWear UE-39,L,pink,10553.85,5995.642185,4,5
319,LotusWear UE-40,XL,yellow,13226.85,10914.79662,4,5
320,LotusWear UE-41,S,red,52.30694353353064,31.731508497155808,4,5
321,LotusWear UE-42,M,black,11235.502173913044,10673.727065217392,4,5
322,LotusWear UE-43,L,orange,8816.85,7946.626905,4,5
323,LotusWear UE-44,XL,blue,9450.0,6288.975,4,5
324,LotusWear UE-45,S,white,13905.652816901407,7827.491970633802,4,5
325,LotusWear UE-46,M,purple,6645.975000000001,4429.5423375,4,5
326,LotusWear UE-47,L,green,8344.35,5868.581355,4,5
327,LotusWear UE-48,XL,silver,14014.35,13313.6325,4,5
328,LotusWear UE-49,S,pink,44.73576139954138,26.734316490441223,4,5
329,LotusWear UE-50,M,yellow,45.4409090092245,28.00828205880248,4,5
330,LotusWear UE-51,L,red,6926.85,6520.93659,4,5
331,LotusWear UE-52,XL,black,11147.85,10590.4575,4,5
332,LotusWear UE-53,S,orange,11613.773076923078,9075.002282307692,4,5
333,LotusWear UE-54,M,blue,9807.470689655172,8751.20609637931,4,5
334,LotusWear UE-55,L,white,25196.85,23937.0075,4,5
335,LotusWear UE-56,XL,purple,10391.85,9872.2575,4,5
336,LotusWear UE-57,S,green,11336.85,10770.0075,4,5
337,LotusWear UE-58,M,silver,18896.85,11857.773375,4,5
338,LotusWear UE-59,L,pink,17636.85,11541.55464,4,5
339,LotusWear UE-60,XL,yellow,9215.85,6827.101680000001,4,5
340,LotusWear UE-61,S,red,23.017274933735184,14.815827981168097,4,5
341,LotusWear UE-62,M,black,5011.65,4215.79998,4,5
342,LotusWear UE-63,L,orange,8412.978526645767,7352.101934435736,4,5
343,LotusWear UE-64,XL,blue,58.03914660691861,36.17331656881759,4,5
344,LotusWear UE-65,S,white,18.9018457283694,10.80229213829515,4,5
345,LotusWear UE-66,M,purple,41.87725491953321,23.16307661535843,4,5
346,LotusWear UE-67,L,green,12596.85,11967.0075,4,5
347,LotusWear UE-68,XL,silver,40950.0,38902.5,4,5
348,LotusWear UE-69,S,pink,7556.85,5611.71681,4,5
349,LotusWear UE-70,M,yellow,6296.85,5735.170980000001,4,5
350,LotusWear UE-71,L,red,6949.759090909091,6602.271136363636,4,5
351,LotusWear UE-72,XL,black,14045.85,8674.71696,4,5
352,LotusWear UE-73,S,orange,12596.85,11250.246735,4,5
353,LotusWear UE-74,M,blue,20786.85,15267.941325,4,5
354,LotusWear UE-75,L,white,13924.604716981134,13228.374481132076,4,5
355,LotusWear UE-76,XL,purple,5576.85,2954.61513,4,5
356,LotusWear UE-77,S,green,5234.413106796117,4911.449818106797,4,5
357,LotusWear UE-78,M,silver,79.5338128673553,45.82948301916322,4,5
358,LotusWear UE-79,L,pink,22.282140205705893,13.581138101656684,4,5
359,LotusWear UE-80,XL,yellow,13730.850000000002,13044.3075,4,5
360,LotusWear UE-81,S,red,9338.85,6702.492645,4,5
361,LotusWear UE-82,M,black,5023.154347826087,3094.2630782608694,4,5
362,LotusWear UE-83,L,orange,8816.85,4773.442590000001,4,5
363,LotusWear UE-84,XL,blue,26.40308628776172,14.657477477353249,4,5
364,LotusWear UE-85,S,white,14297.85,8923.288185000001,4,5
365,LotusWear UE-86,M,purple,7556.85,4276.421415000001,4,5
366,LotusWear UE-87,L,green,9131.85,6334.764345,4,5
367,LotusWear UE-88,XL,silver,9257.85,8448.71391,4,5
368,LotusWear UE-89,S,pink,9257.85,7730.304749999999,4,5
369,LotusWear UE-90,M,yellow,10489.213636363636,9695.180164090909,4,5
370,LotusWear UE-91,L,red,6485.85,3774.7647,4,5
371,LotusWear UE-92,XL,black,9446.85,8974.5075,4,5
372,LotusWear UE-93,S,orange,11966.85,6104.290185,4,5
373,LotusWear UE-94,M,blue,4532.85,3197.4723900000004,4,5
374,LotusWear UE-95,L,white,34.462112977447376,20.664745106520115,4,5
375,LotusWear UE-96,XL,purple,9362.19375,7022.581531875,4,5
376,LotusWear UE-97,S,green,27.074971448519623,16.507184606053585,4,5
377,LotusWear UE-98,M,silver,17.80954638992059,10.390523722361548,4,5
378,LotusWear UE-99,L,pink,9446.85,5805.089325,4,5
379,LotusWear UE-00,XL,yellow,6296.85,5142.00771,4,5
380,LotusWear UE-01,S,red,34.03621789696054,21.34381341794018,4,5
381,LotusWear UE-02,M,black,21.651581808104726,12.139172074290292,4,5
382,LotusWear UE-03,L,orange,11147.85,10315.105605,4,5
383,LotusWear UE-04,XL,blue,7286.85,6664.5530100000005,4,5
384,LotusWear UE-05,S,white,12596.850000000002,10771.566435,4,5
385,LotusWear UE-06,M,purple,8816.85,7770.289905,4,5
386,LotusWear UE-07,L,green,5761.350000000001,3392.28288,4,5
396,SaigonFlex UM-01,S,green,11028.42869470343,10091.01225565364,4,3
397,SaigonFlex UM-02,M,silver,17955.91601226994,17058.120211656442,4,3
